#Timestamp,Value,Interpolation Type,Quality Code
1968-05-21T00:00:00.000+10:00,0.381,603,10
1968-05-22T00:00:00.000+10:00,0.306,603,10
1968-05-23T00:00:00.000+10:00,0.232,603,10
1968-05-24T00:00:00.000+10:00,0.991,603,10
1968-05-25T00:00:00.000+10:00,2.023,603,10
1968-05-26T00:00:00.000+10:00,6.282,603,10
1968-05-27T00:00:00.000+10:00,4.363,603,10
1968-05-28T00:00:00.000+10:00,6.691,603,10
1968-05-29T00:00:00.000+10:00,3.142,603,10
1968-05-30T00:00:00.000+10:00,2.474,603,10
1968-05-31T00:00:00.000+10:00,2.288,603,10
1968-06-01T00:00:00.000+10:00,3.466,603,10
1968-06-02T00:00:00.000+10:00,17.161,603,10
1968-06-03T00:00:00.000+10:00,6.69,603,10
1968-06-04T00:00:00.000+10:00,7.368,603,10
1968-06-05T00:00:00.000+10:00,41.885,603,10
1968-06-06T00:00:00.000+10:00,10.678,603,10
1968-06-07T00:00:00.000+10:00,3.502,603,10
1968-06-08T00:00:00.000+10:00,2.237,603,10
1968-06-09T00:00:00.000+10:00,1.631,603,10
1968-06-10T00:00:00.000+10:00,1.21,603,10
1968-06-11T00:00:00.000+10:00,0.965,603,10
1968-06-12T00:00:00.000+10:00,0.77,603,10
1968-06-13T00:00:00.000+10:00,0.663,603,10
1968-06-14T00:00:00.000+10:00,0.528,603,10
1968-06-15T00:00:00.000+10:00,0.714,603,10
1968-06-16T00:00:00.000+10:00,1.134,603,10
1968-06-17T00:00:00.000+10:00,0.779,603,10
1968-06-18T00:00:00.000+10:00,0.531,603,10
1968-06-19T00:00:00.000+10:00,0.397,603,10
1968-06-20T00:00:00.000+10:00,0.352,603,10
1968-06-21T00:00:00.000+10:00,0.596,603,10
1968-06-22T00:00:00.000+10:00,1.756,603,10
1968-06-23T00:00:00.000+10:00,1.553,603,10
1968-06-24T00:00:00.000+10:00,2.557,603,10
1968-06-25T00:00:00.000+10:00,2.466,603,10
1968-06-26T00:00:00.000+10:00,1.929,603,10
1968-06-27T00:00:00.000+10:00,1.579,603,10
1968-06-28T00:00:00.000+10:00,1.32,603,10
1968-06-29T00:00:00.000+10:00,1.013,603,10
1968-06-30T00:00:00.000+10:00,0.965,603,10
1968-07-01T00:00:00.000+10:00,0.969,603,10
1968-07-02T00:00:00.000+10:00,0.818,603,10
1968-07-03T00:00:00.000+10:00,2.708,603,10
1968-07-04T00:00:00.000+10:00,6.115,603,10
1968-07-05T00:00:00.000+10:00,22.483,603,10
1968-07-06T00:00:00.000+10:00,9.422,603,10
1968-07-07T00:00:00.000+10:00,4.22,603,10
1968-07-08T00:00:00.000+10:00,2.468,603,10
1968-07-09T00:00:00.000+10:00,2.573,603,10
1968-07-10T00:00:00.000+10:00,2.593,603,10
1968-07-11T00:00:00.000+10:00,1.741,603,10
1968-07-12T00:00:00.000+10:00,1.543,603,10
1968-07-13T00:00:00.000+10:00,2.748,603,10
1968-07-14T00:00:00.000+10:00,2.707,603,10
1968-07-15T00:00:00.000+10:00,1.912,603,10
1968-07-16T00:00:00.000+10:00,1.368,603,10
1968-07-17T00:00:00.000+10:00,1.087,603,10
1968-07-18T00:00:00.000+10:00,1.471,603,10
1968-07-19T00:00:00.000+10:00,1.349,603,10
1968-07-20T00:00:00.000+10:00,1.125,603,10
1968-07-21T00:00:00.000+10:00,2.094,603,10
1968-07-22T00:00:00.000+10:00,10.191,603,10
1968-07-23T00:00:00.000+10:00,18.813,603,10
1968-07-24T00:00:00.000+10:00,5.741,603,10
1968-07-25T00:00:00.000+10:00,2.734,603,10
1968-07-26T00:00:00.000+10:00,1.908,603,10
1968-07-27T00:00:00.000+10:00,2.092,603,10
1968-07-28T00:00:00.000+10:00,11.157,603,10
1968-07-29T00:00:00.000+10:00,12.75,603,10
1968-07-30T00:00:00.000+10:00,4.226,603,10
1968-07-31T00:00:00.000+10:00,4.472,603,10
1968-08-01T00:00:00.000+10:00,4.049,603,10
1968-08-02T00:00:00.000+10:00,4.717,603,10
1968-08-03T00:00:00.000+10:00,3.298,603,10
1968-08-04T00:00:00.000+10:00,2.487,603,10
1968-08-05T00:00:00.000+10:00,1.876,603,10
1968-08-06T00:00:00.000+10:00,1.386,603,10
1968-08-07T00:00:00.000+10:00,2.261,603,10
1968-08-08T00:00:00.000+10:00,23.227,603,10
1968-08-09T00:00:00.000+10:00,35.281,603,10
1968-08-10T00:00:00.000+10:00,16.338,603,10
1968-08-11T00:00:00.000+10:00,6.36,603,10
1968-08-12T00:00:00.000+10:00,3.95,603,10
1968-08-13T00:00:00.000+10:00,2.521,603,10
1968-08-14T00:00:00.000+10:00,1.904,603,10
1968-08-15T00:00:00.000+10:00,2.052,603,10
1968-08-16T00:00:00.000+10:00,1.756,603,10
1968-08-17T00:00:00.000+10:00,1.323,603,10
1968-08-18T00:00:00.000+10:00,0.992,603,10
1968-08-19T00:00:00.000+10:00,0.951,603,10
1968-08-20T00:00:00.000+10:00,2.005,603,10
1968-08-21T00:00:00.000+10:00,5.454,603,10
1968-08-22T00:00:00.000+10:00,3.157,603,10
1968-08-23T00:00:00.000+10:00,2.482,603,10
1968-08-24T00:00:00.000+10:00,2.256,603,10
1968-08-25T00:00:00.000+10:00,3.318,603,10
1968-08-26T00:00:00.000+10:00,2.57,603,10
1968-08-27T00:00:00.000+10:00,2.006,603,10
1968-08-28T00:00:00.000+10:00,3.855,603,10
1968-08-29T00:00:00.000+10:00,3.278,603,10
1968-08-30T00:00:00.000+10:00,2.017,603,10
1968-08-31T00:00:00.000+10:00,1.572,603,10
1968-09-01T00:00:00.000+10:00,1.351,603,10
1968-09-02T00:00:00.000+10:00,2.405,603,10
1968-09-03T00:00:00.000+10:00,2.18,603,10
1968-09-04T00:00:00.000+10:00,1.448,603,10
1968-09-05T00:00:00.000+10:00,1.075,603,10
1968-09-06T00:00:00.000+10:00,0.858,603,10
1968-09-07T00:00:00.000+10:00,0.723,603,10
1968-09-08T00:00:00.000+10:00,0.633,603,10
1968-09-09T00:00:00.000+10:00,0.586,603,10
1968-09-10T00:00:00.000+10:00,0.533,603,10
1968-09-11T00:00:00.000+10:00,0.453,603,10
1968-09-12T00:00:00.000+10:00,0.422,603,10
1968-09-13T00:00:00.000+10:00,0.393,603,10
1968-09-14T00:00:00.000+10:00,0.402,603,10
1968-09-15T00:00:00.000+10:00,0.362,603,10
1968-09-16T00:00:00.000+10:00,0.308,603,10
1968-09-17T00:00:00.000+10:00,0.294,603,10
1968-09-18T00:00:00.000+10:00,0.279,603,10
1968-09-19T00:00:00.000+10:00,0.265,603,10
1968-09-20T00:00:00.000+10:00,0.261,603,10
1968-09-21T00:00:00.000+10:00,0.248,603,10
1968-09-22T00:00:00.000+10:00,0.283,603,10
1968-09-23T00:00:00.000+10:00,0.268,603,10
1968-09-24T00:00:00.000+10:00,0.243,603,10
1968-09-25T00:00:00.000+10:00,0.231,603,10
1968-09-26T00:00:00.000+10:00,0.258,603,10
1968-09-27T00:00:00.000+10:00,0.219,603,10
1968-09-28T00:00:00.000+10:00,0.199,603,10
1968-09-29T00:00:00.000+10:00,0.198,603,10
1968-09-30T00:00:00.000+10:00,0.191,603,10
1968-10-01T00:00:00.000+10:00,0.191,603,10
1968-10-02T00:00:00.000+10:00,0.273,603,10
1968-10-03T00:00:00.000+10:00,0.277,603,10
1968-10-04T00:00:00.000+10:00,0.279,603,10
1968-10-05T00:00:00.000+10:00,0.309,603,10
1968-10-06T00:00:00.000+10:00,0.452,603,10
1968-10-07T00:00:00.000+10:00,2.031,603,10
1968-10-08T00:00:00.000+10:00,1.661,603,10
1968-10-09T00:00:00.000+10:00,0.997,603,10
1968-10-10T00:00:00.000+10:00,0.705,603,10
1968-10-11T00:00:00.000+10:00,0.528,603,10
1968-10-12T00:00:00.000+10:00,0.428,603,10
1968-10-13T00:00:00.000+10:00,0.346,603,10
1968-10-14T00:00:00.000+10:00,0.333,603,10
1968-10-15T00:00:00.000+10:00,0.299,603,10
1968-10-16T00:00:00.000+10:00,0.252,603,10
1968-10-17T00:00:00.000+10:00,0.211,603,10
1968-10-18T00:00:00.000+10:00,0.216,603,10
1968-10-19T00:00:00.000+10:00,0.208,603,10
1968-10-20T00:00:00.000+10:00,0.206,603,10
1968-10-21T00:00:00.000+10:00,0.204,603,10
1968-10-22T00:00:00.000+10:00,0.177,603,10
1968-10-23T00:00:00.000+10:00,0.149,603,10
1968-10-24T00:00:00.000+10:00,0.138,603,10
1968-10-25T00:00:00.000+10:00,0.164,603,10
1968-10-26T00:00:00.000+10:00,0.201,603,10
1968-10-27T00:00:00.000+10:00,0.267,603,10
1968-10-28T00:00:00.000+10:00,0.264,603,10
1968-10-29T00:00:00.000+10:00,0.257,603,10
1968-10-30T00:00:00.000+10:00,0.158,603,10
1968-10-31T00:00:00.000+10:00,0.117,603,10
1968-11-01T00:00:00.000+10:00,0.113,603,10
1968-11-02T00:00:00.000+10:00,0.113,603,10
1968-11-03T00:00:00.000+10:00,0.12,603,10
1968-11-04T00:00:00.000+10:00,0.104,603,10
1968-11-05T00:00:00.000+10:00,0.108,603,10
1968-11-06T00:00:00.000+10:00,0.118,603,10
1968-11-07T00:00:00.000+10:00,0.16,603,10
1968-11-08T00:00:00.000+10:00,0.135,603,10
1968-11-09T00:00:00.000+10:00,0.213,603,10
1968-11-10T00:00:00.000+10:00,0.241,603,10
1968-11-11T00:00:00.000+10:00,0.168,603,10
1968-11-12T00:00:00.000+10:00,0.176,603,10
1968-11-13T00:00:00.000+10:00,0.194,603,10
1968-11-14T00:00:00.000+10:00,0.17,603,10
1968-11-15T00:00:00.000+10:00,0.145,603,10
1968-11-16T00:00:00.000+10:00,0.126,603,10
1968-11-17T00:00:00.000+10:00,0.134,603,10
1968-11-18T00:00:00.000+10:00,0.097,603,10
1968-11-19T00:00:00.000+10:00,0.094,603,10
1968-11-20T00:00:00.000+10:00,0.082,603,10
1968-11-21T00:00:00.000+10:00,0.054,603,10
1968-11-22T00:00:00.000+10:00,0.032,603,10
1968-11-23T00:00:00.000+10:00,0.034,603,10
1968-11-24T00:00:00.000+10:00,0.041,603,10
1968-11-25T00:00:00.000+10:00,0.069,603,10
1968-11-26T00:00:00.000+10:00,0.086,603,10
1968-11-27T00:00:00.000+10:00,0.079,603,10
1968-11-28T00:00:00.000+10:00,0.075,603,10
1968-11-29T00:00:00.000+10:00,0.071,603,10
1968-11-30T00:00:00.000+10:00,0.038,603,10
1968-12-01T00:00:00.000+10:00,0.034,603,10
1968-12-02T00:00:00.000+10:00,0.031,603,10
1968-12-03T00:00:00.000+10:00,0.03,603,10
1968-12-04T00:00:00.000+10:00,0.035,603,10
1968-12-05T00:00:00.000+10:00,0.034,603,10
1968-12-06T00:00:00.000+10:00,0.05,603,10
1968-12-07T00:00:00.000+10:00,0.081,603,10
1968-12-08T00:00:00.000+10:00,0.069,603,10
1968-12-09T00:00:00.000+10:00,0.057,603,10
1968-12-10T00:00:00.000+10:00,0.047,603,10
1968-12-11T00:00:00.000+10:00,0.046,603,10
1968-12-12T00:00:00.000+10:00,0.048,603,10
1968-12-13T00:00:00.000+10:00,0.048,603,10
1968-12-14T00:00:00.000+10:00,0.052,603,10
1968-12-15T00:00:00.000+10:00,0.038,603,10
1968-12-16T00:00:00.000+10:00,0.248,603,10
1968-12-17T00:00:00.000+10:00,0.589,603,10
1968-12-18T00:00:00.000+10:00,0.625,603,10
1968-12-19T00:00:00.000+10:00,0.336,603,10
1968-12-20T00:00:00.000+10:00,0.237,603,10
1968-12-21T00:00:00.000+10:00,0.196,603,10
1968-12-22T00:00:00.000+10:00,0.157,603,10
1968-12-23T00:00:00.000+10:00,0.146,603,10
1968-12-24T00:00:00.000+10:00,0.13,603,10
1968-12-25T00:00:00.000+10:00,0.106,603,10
1968-12-26T00:00:00.000+10:00,0.09,603,10
1968-12-27T00:00:00.000+10:00,0.093,603,10
1968-12-28T00:00:00.000+10:00,0.119,603,10
1968-12-29T00:00:00.000+10:00,0.361,603,10
1968-12-30T00:00:00.000+10:00,0.272,603,10
1968-12-31T00:00:00.000+10:00,0.198,603,10
1969-01-01T00:00:00.000+10:00,0.147,603,10
1969-01-02T00:00:00.000+10:00,0.132,603,10
1969-01-03T00:00:00.000+10:00,0.111,603,10
1969-01-04T00:00:00.000+10:00,0.091,603,10
1969-01-05T00:00:00.000+10:00,0.076,603,10
1969-01-06T00:00:00.000+10:00,0.063,603,10
1969-01-07T00:00:00.000+10:00,0.048,603,10
1969-01-08T00:00:00.000+10:00,0.035,603,10
1969-01-09T00:00:00.000+10:00,0.027,603,10
1969-01-10T00:00:00.000+10:00,0.019,603,10
1969-01-11T00:00:00.000+10:00,0.024,603,10
1969-01-12T00:00:00.000+10:00,0.027,603,10
1969-01-13T00:00:00.000+10:00,0.015,603,10
1969-01-14T00:00:00.000+10:00,0.013,603,10
1969-01-15T00:00:00.000+10:00,0.012,603,10
1969-01-16T00:00:00.000+10:00,0.006,603,10
1969-01-17T00:00:00.000+10:00,0.01,603,10
1969-01-18T00:00:00.000+10:00,0.011,603,10
1969-01-19T00:00:00.000+10:00,0.005,603,10
1969-01-20T00:00:00.000+10:00,0.003,603,10
1969-01-21T00:00:00.000+10:00,0.002,603,10
1969-01-22T00:00:00.000+10:00,0.001,603,10
1969-01-23T00:00:00.000+10:00,0.001,603,10
1969-01-24T00:00:00.000+10:00,0.002,603,10
1969-01-25T00:00:00.000+10:00,0.004,603,10
1969-01-26T00:00:00.000+10:00,0.008,603,10
1969-01-27T00:00:00.000+10:00,0.003,603,10
1969-01-28T00:00:00.000+10:00,0.002,603,10
1969-01-29T00:00:00.000+10:00,0.002,603,10
1969-01-30T00:00:00.000+10:00,0.001,603,10
1969-01-31T00:00:00.000+10:00,0.001,603,10
1969-02-01T00:00:00.000+10:00,0.001,603,10
1969-02-02T00:00:00.000+10:00,0.001,603,10
1969-02-03T00:00:00.000+10:00,0.002,603,10
1969-02-04T00:00:00.000+10:00,0.002,603,10
1969-02-05T00:00:00.000+10:00,0.001,603,10
1969-02-06T00:00:00.000+10:00,0.001,603,10
1969-02-07T00:00:00.000+10:00,0,603,10
1969-02-08T00:00:00.000+10:00,0,603,10
1969-02-09T00:00:00.000+10:00,0.001,603,10
1969-02-10T00:00:00.000+10:00,0.001,603,10
1969-02-11T00:00:00.000+10:00,0.001,603,10
1969-02-12T00:00:00.000+10:00,0.001,603,10
1969-02-13T00:00:00.000+10:00,0.001,603,10
1969-02-14T00:00:00.000+10:00,0.001,603,10
1969-02-15T00:00:00.000+10:00,0.001,603,10
1969-02-16T00:00:00.000+10:00,0.001,603,10
1969-02-17T00:00:00.000+10:00,0,603,10
1969-02-18T00:00:00.000+10:00,0,603,10
1969-02-19T00:00:00.000+10:00,0,603,10
1969-02-20T00:00:00.000+10:00,0,603,10
1969-02-21T00:00:00.000+10:00,0,603,10
1969-02-22T00:00:00.000+10:00,0.001,603,10
1969-02-23T00:00:00.000+10:00,0.021,603,10
1969-02-24T00:00:00.000+10:00,0.272,603,10
1969-02-25T00:00:00.000+10:00,0.597,603,10
1969-02-26T00:00:00.000+10:00,0.235,603,10
1969-02-27T00:00:00.000+10:00,0.101,603,10
1969-02-28T00:00:00.000+10:00,0.059,603,10
1969-03-01T00:00:00.000+10:00,0.034,603,10
1969-03-02T00:00:00.000+10:00,0.018,603,10
1969-03-03T00:00:00.000+10:00,0.012,603,10
1969-03-04T00:00:00.000+10:00,0.008,603,10
1969-03-05T00:00:00.000+10:00,0.006,603,10
1969-03-06T00:00:00.000+10:00,0.004,603,10
1969-03-07T00:00:00.000+10:00,0.002,603,10
1969-03-08T00:00:00.000+10:00,0.004,603,10
1969-03-09T00:00:00.000+10:00,0.014,603,10
1969-03-10T00:00:00.000+10:00,0.008,603,10
1969-03-11T00:00:00.000+10:00,0.007,603,10
1969-03-12T00:00:00.000+10:00,0.042,603,10
1969-03-13T00:00:00.000+10:00,0.084,603,10
1969-03-14T00:00:00.000+10:00,0.129,603,10
1969-03-15T00:00:00.000+10:00,0.152,603,10
1969-03-16T00:00:00.000+10:00,0.097,603,10
1969-03-17T00:00:00.000+10:00,0.057,603,10
1969-03-18T00:00:00.000+10:00,0.066,603,10
1969-03-19T00:00:00.000+10:00,0.08,603,10
1969-03-20T00:00:00.000+10:00,0.061,603,10
1969-03-21T00:00:00.000+10:00,0.03,603,10
1969-03-22T00:00:00.000+10:00,0.012,603,10
1969-03-23T00:00:00.000+10:00,0.004,603,10
1969-03-24T00:00:00.000+10:00,0.386,603,10
1969-03-25T00:00:00.000+10:00,1.778,603,10
1969-03-26T00:00:00.000+10:00,1.315,603,10
1969-03-27T00:00:00.000+10:00,0.642,603,10
1969-03-28T00:00:00.000+10:00,0.355,603,10
1969-03-29T00:00:00.000+10:00,0.184,603,10
1969-03-30T00:00:00.000+10:00,0.104,603,10
1969-03-31T00:00:00.000+10:00,0.077,603,10
1969-04-01T00:00:00.000+10:00,0.074,603,10
1969-04-02T00:00:00.000+10:00,0.299,603,10
1969-04-03T00:00:00.000+10:00,0.22,603,10
1969-04-04T00:00:00.000+10:00,0.13,603,10
1969-04-05T00:00:00.000+10:00,0.092,603,10
1969-04-06T00:00:00.000+10:00,0.072,603,10
1969-04-07T00:00:00.000+10:00,0.065,603,10
1969-04-08T00:00:00.000+10:00,0.059,603,10
1969-04-09T00:00:00.000+10:00,0.052,603,10
1969-04-10T00:00:00.000+10:00,0.048,603,10
1969-04-11T00:00:00.000+10:00,0.042,603,10
1969-04-12T00:00:00.000+10:00,0.037,603,10
1969-04-13T00:00:00.000+10:00,0.032,603,10
1969-04-14T00:00:00.000+10:00,0.027,603,10
1969-04-15T00:00:00.000+10:00,0.026,603,10
1969-04-16T00:00:00.000+10:00,0.089,603,10
1969-04-17T00:00:00.000+10:00,2.448,603,10
1969-04-18T00:00:00.000+10:00,3.249,603,10
1969-04-19T00:00:00.000+10:00,1.151,603,10
1969-04-20T00:00:00.000+10:00,0.774,603,10
1969-04-21T00:00:00.000+10:00,0.616,603,10
1969-04-22T00:00:00.000+10:00,0.44,603,10
1969-04-23T00:00:00.000+10:00,0.351,603,10
1969-04-24T00:00:00.000+10:00,0.256,603,10
1969-04-25T00:00:00.000+10:00,0.208,603,10
1969-04-26T00:00:00.000+10:00,0.186,603,10
1969-04-27T00:00:00.000+10:00,0.158,603,10
1969-04-28T00:00:00.000+10:00,0.125,603,10
1969-04-29T00:00:00.000+10:00,0.108,603,10
1969-04-30T00:00:00.000+10:00,0.101,603,10
1969-05-01T00:00:00.000+10:00,0.115,603,10
1969-05-02T00:00:00.000+10:00,0.169,603,10
1969-05-03T00:00:00.000+10:00,0.368,603,10
1969-05-04T00:00:00.000+10:00,0.306,603,10
1969-05-05T00:00:00.000+10:00,0.208,603,10
1969-05-06T00:00:00.000+10:00,0.183,603,10
1969-05-07T00:00:00.000+10:00,0.163,603,10
1969-05-08T00:00:00.000+10:00,0.143,603,10
1969-05-09T00:00:00.000+10:00,0.125,603,10
1969-05-10T00:00:00.000+10:00,0.116,603,10
1969-05-11T00:00:00.000+10:00,0.12,603,10
1969-05-12T00:00:00.000+10:00,0.118,603,10
1969-05-13T00:00:00.000+10:00,0.168,603,10
1969-05-14T00:00:00.000+10:00,0.403,603,10
1969-05-15T00:00:00.000+10:00,0.539,603,10
1969-05-16T00:00:00.000+10:00,0.382,603,10
1969-05-17T00:00:00.000+10:00,0.885,603,10
1969-05-18T00:00:00.000+10:00,1.983,603,10
1969-05-19T00:00:00.000+10:00,1.767,603,10
1969-05-20T00:00:00.000+10:00,1.226,603,10
1969-05-21T00:00:00.000+10:00,1.358,603,10
1969-05-22T00:00:00.000+10:00,1.483,603,10
1969-05-23T00:00:00.000+10:00,1.071,603,10
1969-05-24T00:00:00.000+10:00,0.999,603,10
1969-05-25T00:00:00.000+10:00,1.687,603,10
1969-05-26T00:00:00.000+10:00,1.192,603,10
1969-05-27T00:00:00.000+10:00,0.813,603,10
1969-05-28T00:00:00.000+10:00,0.614,603,10
1969-05-29T00:00:00.000+10:00,0.815,603,10
1969-05-30T00:00:00.000+10:00,11.956,603,10
1969-05-31T00:00:00.000+10:00,20.789,603,10
1969-06-01T00:00:00.000+10:00,18.33,603,10
1969-06-02T00:00:00.000+10:00,9.189,603,10
1969-06-03T00:00:00.000+10:00,3.575,603,10
1969-06-04T00:00:00.000+10:00,2.05,603,10
1969-06-05T00:00:00.000+10:00,1.508,603,10
1969-06-06T00:00:00.000+10:00,1.163,603,10
1969-06-07T00:00:00.000+10:00,0.928,603,10
1969-06-08T00:00:00.000+10:00,0.756,603,10
1969-06-09T00:00:00.000+10:00,0.644,603,10
1969-06-10T00:00:00.000+10:00,0.565,603,10
1969-06-11T00:00:00.000+10:00,0.486,603,10
1969-06-12T00:00:00.000+10:00,0.492,603,10
1969-06-13T00:00:00.000+10:00,0.429,603,10
1969-06-14T00:00:00.000+10:00,0.409,603,10
1969-06-15T00:00:00.000+10:00,0.388,603,10
1969-06-16T00:00:00.000+10:00,0.351,603,10
1969-06-17T00:00:00.000+10:00,0.319,603,10
1969-06-18T00:00:00.000+10:00,0.339,603,10
1969-06-19T00:00:00.000+10:00,0.32,603,10
1969-06-20T00:00:00.000+10:00,0.37,603,10
1969-06-21T00:00:00.000+10:00,0.395,603,10
1969-06-22T00:00:00.000+10:00,0.33,603,10
1969-06-23T00:00:00.000+10:00,0.3,603,10
1969-06-24T00:00:00.000+10:00,0.302,603,10
1969-06-25T00:00:00.000+10:00,0.31,603,10
1969-06-26T00:00:00.000+10:00,0.303,603,10
1969-06-27T00:00:00.000+10:00,0.286,603,10
1969-06-28T00:00:00.000+10:00,0.272,603,10
1969-06-29T00:00:00.000+10:00,0.264,603,10
1969-06-30T00:00:00.000+10:00,0.271,603,10
1969-07-01T00:00:00.000+10:00,0.246,603,10
1969-07-02T00:00:00.000+10:00,0.255,603,10
1969-07-03T00:00:00.000+10:00,0.282,603,10
1969-07-04T00:00:00.000+10:00,0.376,603,10
1969-07-05T00:00:00.000+10:00,6.152,603,10
1969-07-06T00:00:00.000+10:00,5.958,603,10
1969-07-07T00:00:00.000+10:00,2.183,603,10
1969-07-08T00:00:00.000+10:00,1.785,603,10
1969-07-09T00:00:00.000+10:00,1.569,603,10
1969-07-10T00:00:00.000+10:00,1.145,603,10
1969-07-11T00:00:00.000+10:00,0.82,603,10
1969-07-12T00:00:00.000+10:00,7.819,603,10
1969-07-13T00:00:00.000+10:00,18.313,603,10
1969-07-14T00:00:00.000+10:00,4.574,603,10
1969-07-15T00:00:00.000+10:00,2.311,603,10
1969-07-16T00:00:00.000+10:00,1.55,603,10
1969-07-17T00:00:00.000+10:00,1.07,603,10
1969-07-18T00:00:00.000+10:00,0.813,603,10
1969-07-19T00:00:00.000+10:00,1.893,603,10
1969-07-20T00:00:00.000+10:00,3.327,603,10
1969-07-21T00:00:00.000+10:00,5.852,603,10
1969-07-22T00:00:00.000+10:00,15.441,603,10
1969-07-23T00:00:00.000+10:00,10.864,603,10
1969-07-24T00:00:00.000+10:00,4.97,603,10
1969-07-25T00:00:00.000+10:00,4.972,603,10
1969-07-26T00:00:00.000+10:00,4.463,603,10
1969-07-27T00:00:00.000+10:00,2.621,603,10
1969-07-28T00:00:00.000+10:00,2.008,603,10
1969-07-29T00:00:00.000+10:00,1.612,603,10
1969-07-30T00:00:00.000+10:00,1.462,603,10
1969-07-31T00:00:00.000+10:00,1.629,603,10
1969-08-01T00:00:00.000+10:00,1.31,603,10
1969-08-02T00:00:00.000+10:00,1.08,603,10
1969-08-03T00:00:00.000+10:00,0.984,603,10
1969-08-04T00:00:00.000+10:00,1.196,603,10
1969-08-05T00:00:00.000+10:00,1.356,603,10
1969-08-06T00:00:00.000+10:00,0.989,603,10
1969-08-07T00:00:00.000+10:00,0.813,603,10
1969-08-08T00:00:00.000+10:00,0.736,603,10
1969-08-09T00:00:00.000+10:00,0.763,603,10
1969-08-10T00:00:00.000+10:00,0.7,603,10
1969-08-11T00:00:00.000+10:00,0.59,603,10
1969-08-12T00:00:00.000+10:00,0.532,603,10
1969-08-13T00:00:00.000+10:00,0.49,603,10
1969-08-14T00:00:00.000+10:00,0.52,603,10
1969-08-15T00:00:00.000+10:00,3.742,603,10
1969-08-16T00:00:00.000+10:00,1.94,603,10
1969-08-17T00:00:00.000+10:00,1.31,603,10
1969-08-18T00:00:00.000+10:00,0.957,603,10
1969-08-19T00:00:00.000+10:00,0.736,603,10
1969-08-20T00:00:00.000+10:00,0.64,603,10
1969-08-21T00:00:00.000+10:00,0.548,603,10
1969-08-22T00:00:00.000+10:00,0.459,603,10
1969-08-23T00:00:00.000+10:00,0.386,603,10
1969-08-24T00:00:00.000+10:00,0.34,603,10
1969-08-25T00:00:00.000+10:00,0.301,603,10
1969-08-26T00:00:00.000+10:00,0.287,603,10
1969-08-27T00:00:00.000+10:00,0.334,603,10
1969-08-28T00:00:00.000+10:00,1.506,603,10
1969-08-29T00:00:00.000+10:00,1.678,603,10
1969-08-30T00:00:00.000+10:00,0.821,603,10
1969-08-31T00:00:00.000+10:00,0.601,603,10
1969-09-01T00:00:00.000+10:00,0.504,603,10
1969-09-02T00:00:00.000+10:00,0.521,603,10
1969-09-03T00:00:00.000+10:00,1.713,603,10
1969-09-04T00:00:00.000+10:00,2.142,603,10
1969-09-05T00:00:00.000+10:00,1.185,603,10
1969-09-06T00:00:00.000+10:00,2.559,603,10
1969-09-07T00:00:00.000+10:00,3.587,603,10
1969-09-08T00:00:00.000+10:00,3.78,603,10
1969-09-09T00:00:00.000+10:00,2.646,603,10
1969-09-10T00:00:00.000+10:00,1.673,603,10
1969-09-11T00:00:00.000+10:00,2.829,603,10
1969-09-12T00:00:00.000+10:00,2.645,603,10
1969-09-13T00:00:00.000+10:00,1.596,603,10
1969-09-14T00:00:00.000+10:00,1.502,603,10
1969-09-15T00:00:00.000+10:00,1.828,603,10
1969-09-16T00:00:00.000+10:00,1.683,603,10
1969-09-17T00:00:00.000+10:00,1.488,603,10
1969-09-18T00:00:00.000+10:00,1.206,603,10
1969-09-19T00:00:00.000+10:00,0.945,603,10
1969-09-20T00:00:00.000+10:00,0.794,603,10
1969-09-21T00:00:00.000+10:00,0.706,603,10
1969-09-22T00:00:00.000+10:00,1.577,603,10
1969-09-23T00:00:00.000+10:00,1.768,603,10
1969-09-24T00:00:00.000+10:00,1.985,603,10
1969-09-25T00:00:00.000+10:00,2.131,603,10
1969-09-26T00:00:00.000+10:00,2.064,603,10
1969-09-27T00:00:00.000+10:00,1.593,603,10
1969-09-28T00:00:00.000+10:00,1.178,603,10
1969-09-29T00:00:00.000+10:00,0.891,603,10
1969-09-30T00:00:00.000+10:00,0.732,603,10
1969-10-01T00:00:00.000+10:00,0.617,603,10
1969-10-02T00:00:00.000+10:00,0.541,603,10
1969-10-03T00:00:00.000+10:00,0.477,603,10
1969-10-04T00:00:00.000+10:00,0.435,603,10
1969-10-05T00:00:00.000+10:00,0.382,603,10
1969-10-06T00:00:00.000+10:00,0.365,603,10
1969-10-07T00:00:00.000+10:00,0.347,603,10
1969-10-08T00:00:00.000+10:00,0.306,603,10
1969-10-09T00:00:00.000+10:00,0.281,603,10
1969-10-10T00:00:00.000+10:00,0.269,603,10
1969-10-11T00:00:00.000+10:00,0.295,603,10
1969-10-12T00:00:00.000+10:00,0.301,603,10
1969-10-13T00:00:00.000+10:00,0.289,603,10
1969-10-14T00:00:00.000+10:00,0.281,603,10
1969-10-15T00:00:00.000+10:00,0.276,603,10
1969-10-16T00:00:00.000+10:00,0.49,603,10
1969-10-17T00:00:00.000+10:00,0.4,603,10
1969-10-18T00:00:00.000+10:00,0.301,603,10
1969-10-19T00:00:00.000+10:00,0.267,603,10
1969-10-20T00:00:00.000+10:00,0.169,603,10
